text,label
shareholder Rakvere Lihakombinaat decide favor buyout minority share mid July,1
share acquire accordance section 5 rule NASDAQ OMX Helsinki rule applicable acquisition share,0
succeed Krister Kylas decide leave TeliaSonera,0
shuweihat 2 get way July 2008 project award desalination power contractor,0
Simmons Elected DCUC Chairman PORTSMOUTH N.H.-Gordon A. Simmons CEO Service Credit Union elect chairman Defense Credit Union Council 2007 2008 term,0
South America Asia promising market,0
Sponda plan renovate old real estate develop new property,0
Stock Exchange Release 10/3/2011 12:00 Sanoma publish Annual Report Financial Statements 2010 Corporate Responsibility Report,0
Stockholm base Nordea Bank STO NDA say yesterday hire Casper von Koskull lead corporate merchant banking capital market unit effective 1 September,0
Stonesoft global provider prove generation solution simplify network security management,0
strategic operational business information objectively report,0
swedish finnish danish list company organize market cap segment nordic large Cap Mid Cap Small Cap,0
Symphony Services provide development service Aldata GOLD,0
Technopolis Europe lead operator technopark,1
Technopolis technological center supply client modern high class premise,0
Tekla provide 3d software building infrastructure engineering focus build information modelling steel concrete structure design construction,0
Teleste hybrid tv solution include component process deliver video service consumer content acquisition service creation delivery range access solution include HFC hybrid fibre coaxial xdsl EttH FttH,0
adjustment measure carry phase secure delivery capability,0
agreement valid year,0
alliance aim tap pocketable mobile computer netbook tablet mediaphone connect tv vehicle infotainment system,0
availability internet service highlight service offer Kesko K Group store,0
broker start UPM Kymmene Stora Enso Sappi ` equal weight recommendation Holmen Norske Skog ` underweight rating,0
"building complex consist high quality office retail space total 49,200 square metre company say",0
business sale Euro 35 million $ 44million responsible sale marketing Lanxess paper chemical business Kemira buy Euro 88 million early year CW Jan. 11 p. 22,0
business section include Ahlstrom sustainability report,0
center offer comprehensive range device design service span electronic mechanic software design range test laboratory service,0
commission say hydrogen peroxide PBS market worth 470 million euro 2000,0
company design manufacture market high quality clothing interior decoration textile bag accessory,0
company design manufacture high quality clothing interior decoration textile bag accessory,0
company deliver technical infrastructure NAV data warehouse business intelligence initiative,0
company withdraw second EUR 7.2 mn investment commitment,0
company presently examine project financially feasible,0
company study feasibility focus process meat production Vantaa facility processing fresh meat Forssa facility,0
company strength Apetit brand,1
company say shareholder able vote agreement egm schedule later month,0
company specialise temporary electrification heating construction site,0
competition receive great enthusiasm employee go,1
cooperation involve Arena Partners buy 35 share new joint venture company operate Alma Media home sale vehicle consumer advertising marketplace business,0
delivery start April 2006 complete 2007,0
desk reach plan strength person autumn 2007,0
dividend payable February 1 2010 shareholder record January 19 2010,0
dividend pay April 15 2008 shareholder record date April 8 2008 enter list shareholder keep Finnish Central Securities Depository Ltd.,0
effect saving noticeable beginning 2010,1
effect saving noticeable beginning 2010,0
end end delivery combine competency service TietoEnators Telecom Media Processing Network Digital Innovations Business Areas,0
EUR 0.7 million non recurring expense record quarter,0
event follow line Orion finnish homepage www.orion.fi Kauppalehti Live web service www.kauppalehti.fi/live,0
Extraordinary General Meeting expect place later 18 February 2011,0
installment Cinema Series conclude profile finnish inventor Olavi Linden personal artistic journey work Fiskars lead dozen design award,0
project phase expect complete end 2012,0
group plan launch 270 room Atria Grand Whitefield star luxury hotel 2009,0
group intend relocate warehouse office space Loudeac Saint Marcel Morvillars east country operate hook manufacturing distribution unit,0
"Group own operate fleet 800dwt container capacity 17,000 teu manage diversified fleet railway roll stock 17,000 unit",0
handset feature Media Bar quick access favorite medium application include music photo YouTube Ovi Share,0
Hayward calif.-base target design active casual dress footwear boot sandal,0
"important thing bank exist 15,000 customer",0
Innova 2 building locate close downtown immediate vicinity Paviljonki travel center walking distance heart city thank trade fair bridge,0
interchange editor Chief publisher goal enhance job circulation personnel group,0
joint venture plan quick timetable negotiate lease potential wind farm area chart feasibility wind farm,0
Kyroskoski investment complete late 2011 + + ænekoski investment spring 2012,0
Lemminkainen Group headquarter Helsinki Finland operate sector construction industry civil engineering building contracting technical building service building material industry,0
Lemminkainen Group headquarter Helsinki Finland operate sector construction industry civil engineering building contracting technical building service building material industry,0
Marubeni Group focus create ` ` value chain upstream downstream encompass wide variety business field include oil gas metal mineral resource food pulp paper chemical,0
interesting export market Russia baltic country Scandinavia,0
popular mobile datum service email surf internet news weather service,0
new B share carry right dividend shareholder right effect today,0
objective St. Petersburg office boost Company maintenance business,0
office space rise remodeled Cannon Street underground station,0
official opening office locate Prague celebrate 20,0
oil shale feeder supply solution deliver crush oil shale shale oil refinery operation novel Enefit-280 shale oil technology processing plant,0
operator 6 operator grant wimax license Taiwan hope launch commercial service early 2009,0
opportunity available employee,0
order include steel frame load bear roof structure partition wall element Rautaruukki say expect complete installation early year,0
Oxyview Pulse Oximeter common device check patient blood oxygen saturation level pulse rate,0
plant use palm oil certify Roundtable sustainable Palm Oil RSPO,0
port operator favor retain port fee 2010 cite owner governemtn Estonia commit port pay EEK 400mn EUR 25.56 mn usd 36.44 mn dividend state 2009 EEK 300mn 2010,0
price log clearly improve 2009 price pulpwood go,1
product edge fold maximize weather resilience enable seamless roof finish,0
program include operational improvement reduction personnel mainly Netherlands,0
project expect complete 2009,0
reason St. Petersburg status capital participant meeting quote Chikunov say,0
report go provide detailed profile lead european specialty chemical company brief profile major player,0
